orientation x, orientation y, orientation z, accel x, accel y, accel z
6.90595, 4.507987, 7.944006, -3.4179688, 46.875, 1016.60156
6.920842, 4.5056686, 7.946397, -1.4648438, 37.597656, 1020.01953
6.934306, 4.5071864, 7.941646, 2.4414063, 39.55078, 1015.625
6.9419317, 4.509417, 7.9380155, -2.4414063, 26.367188, 1022.46094
6.947862, 4.5109057, 7.935573, -3.4179688, 29.296875, 1018.0664
6.9575467, 4.510613, 7.9341006, -0.9765625, 36.621094, 1033.2031
6.9680195, 4.511363, 7.935573, 7.8125, 37.109375, 1019.53125
6.9757133, 4.511999, 7.933606, 16.601563, 40.039063, 1007.8125
6.9834895, 4.512476, 7.9352474, 12.207031, 23.925781, 1032.7148
6.990493, 4.5120625, 7.9333615, 3.90625, 28.320313, 1024.4141
6.9962378, 4.5135155, 7.931239, 6.3476563, 33.691406, 1019.53125
7.003443, 4.5144854, 7.9344296, 13.671875, 34.179688, 1033.2031
7.009854, 4.5142126, 7.9367046, 8.7890625, 19.042969, 1029.7852
7.0131807, 4.5156565, 7.936328, 11.71875, 22.460938, 1017.08984
7.0167046, 4.5187106, 7.936042, 24.902344, 38.57422, 1025.8789
7.0209403, 4.5168324, 7.9367557, -0.48828125, 42.96875, 1023.9258
7.025899, 4.5169177, 7.9412413, 4.3945313, 37.109375, 1043.9453
7.0288105, 4.5204377, 7.9421325, 3.90625, 36.132813, 1026.8555
7.0353217, 4.5209193, 7.9449687, 9.277344, 31.25, 1027.832
7.039989, 4.5237966, 7.947546, 9.277344, 32.714844, 1036.1328
7.039829, 4.5283437, 7.9479895, 6.3476563, 32.714844, 1019.04297
7.0448594, 4.530788, 7.9526544, 18.066406, 32.714844, 1032.7148
7.0461717, 4.53308, 7.956116, 18.066406, 33.691406, 1015.1367
7.048028, 4.535971, 7.9597435, 16.113281, 37.109375, 1022.9492
7.0497336, 4.534181, 7.966819, 2.4414063, 36.621094, 1040.5273
7.0537715, 4.535224, 7.9733686, 0.9765625, 39.55078, 1026.3672
7.0506167, 4.538457, 7.974951, 11.230469, 37.597656, 1026.8555
7.050006, 4.5395494, 7.980793, -3.90625, 45.898438, 1031.25
7.0533776, 4.541015, 7.985649, 4.3945313, 49.804688, 1032.2266
7.0508223, 4.540259, 7.9865966, 11.230469, 49.316406, 1029.7852
7.0483074, 4.5414205, 7.991142, 7.3242188, 52.734375, 1027.832
7.0473914, 4.546198, 7.994152, -2.9296875, 52.246094, 1026.8555
7.0459876, 4.544757, 8.000603, -4.8828125, 45.410156, 1028.8086
7.040954, 4.5463166, 8.002038, 3.90625, 57.128906, 1027.832
7.035892, 4.5499487, 8.005748, -2.9296875, 64.94141, 1039.5508
7.0312953, 4.5535526, 8.008725, 0, 61.523438, 1017.5781
7.030053, 4.549795, 8.014584, -5.3710938, 55.664063, 1020.5078
7.0245895, 4.5530353, 8.016117, -1.4648438, 71.28906, 1018.5547
7.017237, 4.5536366, 8.019712, -7.3242188, 75.68359, 1020.9961
7.0156174, 4.5536275, 8.024652, -4.8828125, 57.128906, 1020.5078
7.0154815, 4.5541224, 8.028697, 0.48828125, 71.28906, 1014.16016
7.0126467, 4.5552278, 8.029206, -12.6953125, 70.80078, 1026.8555
7.0088253, 4.555899, 8.033561, -3.90625, 71.77734, 1020.5078
7.007937, 4.5566845, 8.039041, -12.6953125, 73.73047, 1029.7852
7.008543, 4.554521, 8.046622, -6.3476563, 76.171875, 1018.5547
7.0068836, 4.5566564, 8.051165, -19.042969, 76.66016, 1017.08984
7.007092, 4.5615697, 8.054904, -8.300781, 76.66016, 1024.4141
7.0084743, 4.5631824, 8.0620365, -18.554688, 84.96094, 1029.7852
7.013108, 4.5624104, 8.064763, -13.671875, 86.91406, 1029.2969
7.0139885, 4.566079, 8.068054, -22.460938, 92.28516, 1035.1563
7.0144305, 4.5705743, 8.06812, -33.691406, 77.63672, 1020.5078
7.023027, 4.572207, 8.07315, -18.066406, 70.3125, 1049.8047
7.026703, 4.573574, 8.075486, -25.878906, 75.68359, 1017.5781
7.0285535, 4.57751, 8.07628, -24.902344, 80.078125, 1025.3906
7.034192, 4.576958, 8.0801115, -34.66797, 80.56641, 1024.4141
7.039605, 4.57765, 8.080131, -39.55078, 79.10156, 1018.0664
7.0433226, 4.582221, 8.080614, -17.089844, 76.171875, 1020.9961
7.0453405, 4.5901637, 8.078094, -18.066406, 70.3125, 1028.3203
7.049324, 4.5922008, 8.077432, -22.460938, 69.82422, 1020.9961
7.052016, 4.59221, 8.076819, -33.203125, 69.82422, 1015.625
7.048114, 4.594564, 8.0765505, -31.25, 66.40625, 1017.08984
7.0473576, 4.601541, 8.07483, -22.949219, 58.59375, 1027.832
7.049368, 4.600341, 8.07689, -4.8828125, 55.664063, 1015.625
7.047733, 4.6013556, 8.077661, -9.765625, 64.453125, 1019.53125
7.043054, 4.605641, 8.073615, -9.765625, 57.617188, 1017.5781
7.0381036, 4.606674, 8.06956, -9.765625, 44.921875, 1026.3672
7.037451, 4.6079516, 8.067658, -13.183594, 54.19922, 1004.39453
7.0340104, 4.6075683, 8.067381, -1.953125, 47.851563, 1015.1367
7.0273914, 4.6119266, 8.061686, -5.3710938, 46.875, 1001.46484
7.020281, 4.6131024, 8.058911, -6.8359375, 60.546875, 998.0469
7.016612, 4.6129165, 8.057678, -6.3476563, 53.710938, 993.65234
7.011525, 4.613024, 8.060726, 0.48828125, 54.6875, 1010.7422
7.004966, 4.617827, 8.058212, -5.859375, 35.15625, 993.16406
6.99706, 4.621093, 8.056976, -4.3945313, 43.945313, 988.76953
6.9944615, 4.618823, 8.059196, 7.8125, 63.476563, 980.46875
6.992956, 4.6162386, 8.060228, -0.48828125, 61.035156, 1001.9531
6.9859023, 4.6159067, 8.062153, 9.765625, 55.664063, 993.16406
6.9845543, 4.6151295, 8.067741, -0.9765625, 65.91797, 992.6758
6.9813347, 4.6119494, 8.071119, -3.90625, 50.78125, 991.21094
6.97993, 4.6084723, 8.077582, 0.48828125, 51.757813, 983.8867
6.9748855, 4.608745, 8.075728, -14.160156, 59.570313, 999.02344
6.9688754, 4.610065, 8.077912, -0.9765625, 62.01172, 996.09375
6.965916, 4.6067348, 8.080734, -12.6953125, 66.89453, 992.1875
6.9651427, 4.6031194, 8.086341, 0.9765625, 41.992188, 986.8164
6.960654, 4.6023116, 8.085469, -9.765625, 65.91797, 990.72266
6.95736, 4.601707, 8.085069, -14.160156, 83.00781, 994.6289
6.9594107, 4.599588, 8.083717, -18.066406, 69.82422, 1001.46484
6.9591045, 4.599824, 8.085369, -12.6953125, 68.359375, 1000.97656
6.95869, 4.599368, 8.083339, -2.9296875, 62.01172, 1009.27734
6.96121, 4.5988994, 8.085239, -21.972656, 80.56641, 1005.8594
6.9639783, 4.5978394, 8.08512, -13.671875, 70.80078, 1006.83594
6.966877, 4.599807, 8.083277, -12.6953125, 68.359375, 1006.34766
6.970964, 4.600046, 8.081697, -18.066406, 74.70703, 1007.8125
6.976981, 4.6005216, 8.080652, -13.183594, 76.171875, 1005.3711
6.9859295, 4.600165, 8.078739, -16.113281, 75.68359, 1014.64844
6.9903574, 4.598362, 8.073947, -11.230469, 67.38281, 1015.1367
6.9959164, 4.59745, 8.068635, 4.8828125, 64.453125, 1002.9297
7.0048923, 4.5957174, 8.063676, 2.4414063, 67.38281, 1005.3711
7.0150476, 4.593315, 8.062953, 3.90625, 59.570313, 1013.6719
7.022701, 4.594219, 8.056661, 2.4414063, 66.40625, 1021.4844
7.0283437, 4.5961003, 8.052157, 10.253906, 61.035156, 1022.46094
7.0378947, 4.5952053, 8.051367, 12.6953125, 50.29297, 1027.3438
7.0481377, 4.592053, 8.047923, 16.113281, 45.898438, 1020.5078
7.0531135, 4.595635, 8.043122, 10.253906, 35.15625, 1028.3203
7.060101, 4.5990057, 8.041616, 22.460938, 44.433594, 1027.3438
7.0689654, 4.5965915, 8.041092, 21.972656, 28.808594, 1031.25
7.0764003, 4.599488, 8.039488, 31.25, 38.085938, 1035.1563
7.081236, 4.6012044, 8.034947, 24.414063, 33.203125, 1027.3438
7.0843534, 4.6042647, 8.033407, 20.019531, 35.15625, 1030.7617
7.0921416, 4.6089087, 8.034046, 17.089844, 20.996094, 1024.9023
7.1000605, 4.6106725, 8.034196, 14.160156, 40.527344, 1019.53125
7.1048555, 4.6116333, 8.036232, 22.460938, 30.761719, 1032.2266
7.1083956, 4.6129694, 8.028314, 18.554688, 29.785156, 1026.3672
7.112093, 4.612189, 8.032587, 16.601563, 22.949219, 1027.832
7.1118536, 4.614591, 8.0354395, 25.878906, 20.996094, 1036.6211
7.1137486, 4.615353, 8.034754, 18.554688, 35.64453, 1042.4805
7.113758, 4.617624, 8.033585, 14.6484375, 26.855469, 1049.3164
7.114385, 4.6184754, 8.035175, 23.4375, 28.808594, 1019.53125
7.1117096, 4.620876, 8.037206, 16.113281, 36.132813, 1040.0391
7.1054063, 4.625052, 8.036406, 7.8125, 40.039063, 1022.9492
7.104184, 4.6240573, 8.038366, 18.066406, 31.738281, 1026.3672
7.102638, 4.627225, 8.0442915, 18.066406, 41.992188, 1032.2266
7.0963316, 4.631257, 8.043995, 21.484375, 42.96875, 1017.08984
7.089333, 4.636562, 8.04928, 2.9296875, 35.64453, 1023.4375
7.0838494, 4.634153, 8.0504055, -4.3945313, 43.945313, 1017.5781
7.076645, 4.6326118, 8.057184, 8.7890625, 46.875, 1014.16016
7.0680842, 4.6362886, 8.058362, 1.4648438, 40.039063, 1012.20703
7.058553, 4.64038, 8.057678, 4.8828125, 30.761719, 1005.3711
7.0498123, 4.6394477, 8.060285, 7.8125, 56.640625, 1006.34766
7.043591, 4.638516, 8.063381, 13.671875, 54.19922, 1003.90625
7.0328584, 4.6418996, 8.062986, 13.671875, 48.339844, 1005.3711
7.024857, 4.645695, 8.064479, 11.230469, 48.828125, 1001.46484
7.018564, 4.644911, 8.067988, 12.207031, 57.617188, 991.6992
7.0144224, 4.646269, 8.071556, 16.601563, 55.17578, 1002.9297
7.0066233, 4.6491914, 8.071934, 5.859375, 55.17578, 997.0703
6.999925, 4.653088, 8.072658, -2.9296875, 55.17578, 984.375
6.9998674, 4.6522527, 8.075769, 12.207031, 63.964844, 983.39844
6.9969735, 4.653233, 8.079215, 3.4179688, 47.851563, 981.9336
6.9915447, 4.66017, 8.079731, 14.160156, 61.523438, 979.4922
6.9884973, 4.6657267, 8.08159, -4.3945313, 52.246094, 992.1875
6.9880576, 4.665803, 8.084619, -0.48828125, 53.222656, 986.8164
6.9891033, 4.666402, 8.090217, -0.48828125, 62.01172, 992.1875
6.9880605, 4.672048, 8.092421, 8.300781, 56.152344, 978.5156
6.9889474, 4.6701546, 8.095228, 4.3945313, 54.6875, 987.3047
6.994606, 4.6697297, 8.100973, 3.90625, 58.59375, 985.35156
6.997726, 4.673975, 8.10016, -7.8125, 60.546875, 990.2344
6.998733, 4.6784306, 8.099428, 12.207031, 63.964844, 975.58594
7.004051, 4.678421, 8.10212, 2.9296875, 45.410156, 988.28125
7.0123615, 4.677926, 8.104081, 3.90625, 65.42969, 985.35156
7.0147343, 4.6795454, 8.105107, 3.90625, 55.664063, 996.09375
7.019838, 4.6849885, 8.105985, -5.859375, 60.058594, 985.35156
7.028435, 4.683248, 8.106894, -2.4414063, 53.222656, 995.1172
7.035825, 4.6814675, 8.111823, 4.3945313, 37.597656, 995.60547
7.041209, 4.6860394, 8.11392, -9.277344, 56.152344, 1000.97656
7.047899, 4.6906037, 8.114647, -4.3945313, 52.246094, 1000
7.058025, 4.684382, 8.120859, -3.4179688, 44.921875, 1010.2539
7.0688076, 4.683049, 8.123767, 7.8125, 54.6875, 1021.97266
7.07511, 4.68807, 8.127826, -1.953125, 50.29297, 1016.60156
7.0843863, 4.686084, 8.131471, -6.8359375, 54.19922, 1026.3672
7.0945435, 4.6811137, 8.138703, -2.9296875, 42.48047, 1026.3672
7.1000285, 4.6830497, 8.142224, -13.671875, 63.476563, 1016.60156
7.1039762, 4.6877623, 8.144605, 0.48828125, 54.6875, 1030.7617
7.112166, 4.685062, 8.151875, -7.3242188, 50.78125, 1014.16016
7.1168942, 4.6836076, 8.157635, -17.578125, 45.410156, 1037.1094
7.123615, 4.6825237, 8.1622305, -4.3945313, 60.546875, 1039.0625
7.1247425, 4.6860685, 8.165426, -26.367188, 47.851563, 1022.9492
7.1288223, 4.683323, 8.1733465, -19.53125, 58.10547, 1031.7383
7.1307635, 4.682087, 8.179479, -25.390625, 51.26953, 1038.5742
7.1277695, 4.684693, 8.183924, -23.925781, 70.80078, 1035.6445
7.1274123, 4.684749, 8.18647, -22.460938, 59.570313, 1046.3867
7.1270456, 4.68279, 8.191373, -27.832031, 46.38672, 1037.5977
7.1234927, 4.6817546, 8.1924515, -24.414063, 50.29297, 1017.08984
7.1225076, 4.682205, 8.194835, -18.066406, 57.617188, 1029.7852
7.1179037, 4.686262, 8.197627, -28.320313, 61.523438, 1031.7383
7.110809, 4.6903734, 8.195821, -36.132813, 63.476563, 1022.9492
7.102405, 4.6867824, 8.196804, -26.367188, 59.570313, 1014.64844
7.0971193, 4.6880693, 8.2001, -21.484375, 50.78125, 1029.2969
7.0901785, 4.6928544, 8.198583, -29.785156, 48.339844, 1024.4141
7.081164, 4.695865, 8.199971, -35.15625, 59.08203, 1022.46094
7.0706563, 4.6955223, 8.199305, -20.996094, 59.08203, 1003.90625
7.0615993, 4.6969457, 8.200021, -22.949219, 62.98828, 1020.9961
7.0494556, 4.69822, 8.198184, -24.902344, 60.546875, 1006.83594
7.0400496, 4.69733, 8.1962595, -24.414063, 54.6875, 1000
7.031723, 4.6975813, 8.198952, -23.925781, 51.26953, 995.1172
7.02271, 4.6968174, 8.198961, -7.8125, 52.734375, 999.02344
7.011269, 4.693659, 8.200037, -5.3710938, 55.17578, 1003.41797
6.99603, 4.6923246, 8.19898, -19.042969, 62.98828, 986.8164
6.9853377, 4.6881166, 8.198953, -15.136719, 58.10547, 990.2344
6.9780717, 4.6825757, 8.200568, -10.253906, 54.6875, 985.83984
6.967619, 4.686595, 8.198296, -21.484375, 53.222656, 982.4219
6.9568152, 4.68477, 8.199299, -8.300781, 53.222656, 976.5625
6.9492855, 4.678036, 8.202918, -20.019531, 68.359375, 980.95703
6.9419975, 4.671955, 8.2069, 3.90625, 56.152344, 979.98047
6.934015, 4.6716747, 8.207904, -25.390625, 50.78125, 989.2578
6.926097, 4.6716027, 8.205309, -30.273438, 54.19922, 971.6797
6.922014, 4.6661654, 8.212503, -12.6953125, 55.664063, 985.35156
6.917558, 4.667393, 8.211622, -21.484375, 62.98828, 984.375
6.913749, 4.664714, 8.214759, -15.136719, 55.17578, 976.5625
6.913496, 4.659475, 8.217168, -19.042969, 50.29297, 984.8633
6.915625, 4.6525607, 8.22282, -32.226563, 51.26953, 989.2578
6.9196415, 4.645541, 8.224896, -28.808594, 76.66016, 1003.41797
6.918242, 4.646129, 8.225774, -40.039063, 61.035156, 992.6758
6.9234347, 4.6456842, 8.23117, -39.0625, 49.804688, 998.53516
6.927262, 4.6437435, 8.235522, -32.714844, 58.10547, 997.0703
6.9308934, 4.6443224, 8.2382765, -37.597656, 53.222656, 1002.4414
6.9342966, 4.6465273, 8.239043, -44.433594, 57.128906, 996.09375
6.941253, 4.647187, 8.243285, -40.527344, 57.617188, 1001.9531
6.9440713, 4.647692, 8.241743, -39.0625, 43.45703, 1006.34766
6.947246, 4.6474943, 8.239567, -32.226563, 53.222656, 1000
6.9536653, 4.6488185, 8.244934, -32.226563, 50.29297, 1000.4883
6.9573274, 4.650287, 8.243861, -29.296875, 48.828125, 1000
6.9587474, 4.648964, 8.241765, -38.085938, 40.527344, 997.5586
6.963153, 4.6484613, 8.240778, -36.132813, 38.57422, 1007.3242
6.9693527, 4.646735, 8.240655, -35.64453, 41.015625, 1008.78906
6.9710493, 4.649557, 8.238985, -39.0625, 43.45703, 998.0469
6.9711185, 4.6502504, 8.232327, -20.019531, 27.34375, 1016.1133
6.9740305, 4.6505575, 8.231592, -34.66797, 18.066406, 997.0703
6.973602, 4.655643, 8.229226, -8.7890625, 25.878906, 994.6289
6.973094, 4.6592946, 8.224722, -24.902344, 40.039063, 999.02344
6.9753327, 4.6583858, 8.225468, -8.300781, 28.808594, 1006.83594
6.975657, 4.660877, 8.223263, -4.8828125, 31.25, 988.76953
6.9736404, 4.6634736, 8.219078, -2.9296875, 20.996094, 1006.34766
6.974895, 4.6629496, 8.21993, 12.207031, 32.226563, 992.6758
6.9717455, 4.6638026, 8.216067, 7.3242188, 30.273438, 987.79297
6.96956, 4.662827, 8.213732, 20.019531, 24.414063, 987.3047
6.971024, 4.66005, 8.2155075, 9.277344, 13.183594, 980.95703
6.9685364, 4.6584787, 8.213422, 7.8125, 14.160156, 992.1875
6.9660316, 4.66103, 8.208458, 25.878906, 16.113281, 985.35156
6.965908, 4.6529336, 8.211141, 24.414063, 20.019531, 990.2344
6.9623604, 4.654302, 8.211438, 25.390625, 19.53125, 1004.8828
6.961047, 4.651, 8.214675, 22.949219, 24.414063, 985.35156
6.961308, 4.645357, 8.217179, 14.6484375, 17.089844, 992.1875
6.957821, 4.640342, 8.2194195, 30.761719, 25.878906, 989.2578
6.956869, 4.6338987, 8.219534, 38.085938, 27.34375, 993.65234
6.95714, 4.6291256, 8.225418, 26.367188, 37.109375, 1002.9297
6.9534726, 4.622453, 8.227144, 18.066406, 32.226563, 995.1172
6.955729, 4.6155086, 8.230198, 14.6484375, 35.15625, 998.53516
6.958496, 4.6106195, 8.236918, 20.019531, 34.66797, 1005.3711
6.958692, 4.6012177, 8.24023, 20.019531, 43.45703, 999.5117
6.9604836, 4.597308, 8.244055, 16.601563, 55.664063, 1008.78906
6.9633036, 4.5894384, 8.249851, 8.7890625, 51.757813, 1014.64844
6.9646754, 4.582279, 8.253459, 0, 30.273438, 1013.6719
6.970507, 4.5762978, 8.261372, 8.7890625, 53.710938, 1023.9258
6.974128, 4.570475, 8.265969, -0.48828125, 58.10547, 1042.4805
6.9764395, 4.564958, 8.269536, -1.4648438, 54.19922, 1039.0625
6.9801793, 4.5607495, 8.276322, -21.484375, 51.26953, 1049.8047
6.984735, 4.5541635, 8.275188, -12.207031, 66.40625, 1054.6875
6.987313, 4.5478783, 8.280801, -14.160156, 68.359375, 1056.6406
6.9941964, 4.540939, 8.28414, -21.972656, 75.68359, 1069.3359
6.999519, 4.5353155, 8.287656, -23.925781, 64.94141, 1062.0117
7.0036664, 4.53369, 8.288618, -21.484375, 84.96094, 1065.918
7.0120096, 4.528798, 8.288731, -16.113281, 66.40625, 1071.2891
7.017673, 4.5308666, 8.291397, -30.273438, 66.40625, 1087.4023
7.022462, 4.5328903, 8.288813, -22.460938, 62.5, 1083.0078
7.0293694, 4.5305815, 8.295927, -11.71875, 74.21875, 1083.0078
7.031111, 4.5347605, 8.297499, -22.949219, 77.14844, 1079.1016
7.039527, 4.531029, 8.297693, -20.507813, 65.42969, 1087.4023
7.044912, 4.532317, 8.304992, -0.48828125, 83.49609, 1087.4023
7.046796, 4.538835, 8.300706, -12.207031, 65.42969, 1074.2188
7.052452, 4.540207, 8.300556, -8.300781, 71.28906, 1072.7539
7.056655, 4.545387, 8.301109, -15.625, 57.617188, 1075.1953
7.0592475, 4.5518537, 8.297122, -14.160156, 61.035156, 1077.6367
7.0615892, 4.554727, 8.298895, -5.859375, 53.710938, 1055.1758
7.060188, 4.5632863, 8.295923, -2.9296875, 52.246094, 1062.0117
7.062203, 4.5658193, 8.294849, 6.8359375, 68.359375, 1057.6172
7.0666003, 4.5686026, 8.293931, -4.3945313, 55.664063, 1043.457
7.0673194, 4.576624, 8.292138, 12.6953125, 58.59375, 1051.2695
7.069571, 4.582512, 8.295625, 19.042969, 54.6875, 1046.875
7.072014, 4.588022, 8.29734, 4.3945313, 52.246094, 1036.1328
7.070612, 4.595144, 8.295641, 20.019531, 50.29297, 1026.8555
7.072273, 4.599775, 8.298004, 28.808594, 39.0625, 1026.3672
7.075167, 4.604854, 8.3012295, 26.367188, 34.66797, 1039.0625
7.074426, 4.6117992, 8.300175, 14.6484375, 36.621094, 1023.4375
7.0728893, 4.6185875, 8.301608, 23.4375, 58.10547, 1023.9258
7.0737443, 4.620214, 8.306487, 33.203125, 54.19922, 1022.9492
7.073018, 4.626053, 8.30445, 26.367188, 41.503906, 1005.3711
7.0723214, 4.6342916, 8.305524, 26.367188, 45.410156, 1022.9492
7.0747113, 4.6340585, 8.309109, 20.996094, 41.992188, 1025.3906
7.073144, 4.638207, 8.310619, 16.113281, 39.0625, 1019.04297
7.0748405, 4.638698, 8.317535, 20.996094, 61.035156, 1019.53125
7.0741124, 4.6374664, 8.321599, 15.136719, 49.804688, 1011.71875
7.071099, 4.640962, 8.324389, 15.625, 52.246094, 1017.08984
7.068848, 4.6432223, 8.33178, 3.4179688, 51.757813, 1020.01953
7.0649023, 4.6438956, 8.334726, 10.7421875, 46.875, 1009.27734
7.063312, 4.647226, 8.340227, 1.4648438, 48.828125, 1021.97266
7.0652113, 4.648419, 8.348102, -3.4179688, 64.453125, 1032.2266
7.061079, 4.6516604, 8.352869, 4.8828125, 73.73047, 1028.8086
7.0586195, 4.654844, 8.353834, -8.7890625, 63.964844, 1027.832
7.059177, 4.6540813, 8.363064, -11.71875, 64.94141, 1015.1367
7.0598125, 4.6488376, 8.367728, -14.160156, 75.68359, 1023.9258
7.056539, 4.650755, 8.37175, -0.48828125, 89.35547, 1029.2969
7.055557, 4.65213, 8.378486, -7.3242188, 84.96094, 1031.7383
7.052876, 4.6563287, 8.381129, -4.3945313, 76.66016, 1017.08984
7.0519404, 4.65907, 8.384311, -15.136719, 66.40625, 1020.5078
7.052407, 4.658277, 8.3915415, -24.414063, 69.82422, 1013.1836
7.0492024, 4.6645927, 8.393074, -18.066406, 73.24219, 1032.7148
7.049294, 4.6669126, 8.3972645, -21.972656, 72.75391, 1023.9258
7.0519056, 4.66859, 8.40143, -23.925781, 79.10156, 1027.3438
7.0492024, 4.673014, 8.402356, -17.578125, 77.63672, 1026.3672
7.050543, 4.6763988, 8.409458, -17.578125, 84.47266, 1022.46094
7.0522614, 4.676702, 8.411876, -28.320313, 88.86719, 1024.4141
7.0500503, 4.6789823, 8.415903, -14.6484375, 84.47266, 1018.5547
7.0472965, 4.6819696, 8.41271, -19.53125, 85.44922, 1020.01953
7.0484567, 4.682218, 8.416236, -22.949219, 90.82031, 1024.9023
7.0474133, 4.6869135, 8.41713, -19.042969, 85.9375, 1022.46094
7.0472517, 4.6901445, 8.417672, -33.691406, 92.77344, 1022.46094
7.047775, 4.6918826, 8.41885, -29.785156, 73.24219, 1017.08984
7.044799, 4.6970086, 8.416127, -17.089844, 67.87109, 1019.04297
7.0459924, 4.7017083, 8.419227, -30.273438, 83.00781, 1028.8086
7.0452237, 4.708739, 8.419601, -9.765625, 73.24219, 1027.832
7.0433426, 4.715534, 8.418329, -15.136719, 78.61328, 1020.01953
7.04442, 4.7190228, 8.420503, -11.71875, 67.87109, 1012.6953
7.043974, 4.7256746, 8.420958, -8.7890625, 77.14844, 1013.6719
7.042016, 4.7333283, 8.417426, -5.3710938, 71.28906, 1018.5547
7.043046, 4.7391214, 8.419199, 3.4179688, 59.570313, 990.72266
7.045365, 4.7431173, 8.418521, -25.390625, 63.964844, 1013.6719
7.0425754, 4.748752, 8.414313, -3.90625, 55.17578, 1010.2539
7.044263, 4.7542343, 8.414378, -3.90625, 62.98828, 1006.34766
7.041627, 4.7599497, 8.411176, -5.859375, 69.82422, 994.6289
7.0382433, 4.765718, 8.409093, 4.3945313, 68.84766, 1006.34766
7.0395265, 4.7678533, 8.408662, -2.4414063, 51.757813, 1002.4414
7.0389013, 4.77362, 8.405163, 8.7890625, 60.058594, 989.7461
7.038649, 4.7748246, 8.402334, 9.277344, 56.152344, 996.09375
7.037732, 4.7764525, 8.406629, 8.7890625, 47.851563, 982.4219
7.0355153, 4.785722, 8.40343, -3.90625, 50.78125, 984.375
7.0352035, 4.7906647, 8.402728, 17.578125, 54.6875, 987.3047
7.035321, 4.7932878, 8.405197, 22.949219, 62.98828, 986.8164
7.0331297, 4.796862, 8.403006, 28.320313, 46.38672, 981.9336
7.0309663, 4.801863, 8.400487, 28.808594, 55.17578, 979.4922
7.032831, 4.804482, 8.404085, 24.414063, 41.992188, 965.33203
7.029828, 4.8085237, 8.402953, 13.183594, 48.339844, 985.83984
7.032694, 4.8110533, 8.403131, 16.601563, 48.339844, 983.39844
7.0342407, 4.812703, 8.405662, 29.296875, 57.128906, 991.21094
7.031909, 4.813874, 8.404903, 14.160156, 55.17578, 991.6992
7.0343432, 4.815927, 8.407124, 17.089844, 48.339844, 987.3047
7.034606, 4.8174286, 8.406992, 21.972656, 48.828125, 986.3281
7.0355983, 4.8201623, 8.40349, 14.160156, 52.246094, 988.28125
7.0383477, 4.8203316, 8.405082, 20.996094, 50.78125, 987.79297
7.0387793, 4.820782, 8.408802, 10.253906, 50.78125, 995.60547
7.043398, 4.8198886, 8.412001, 4.3945313, 51.26953, 998.53516
7.0462575, 4.822204, 8.416691, 3.90625, 63.476563, 994.1406
7.0467143, 4.8242145, 8.416965, 1.953125, 59.08203, 989.7461
7.0495934, 4.8242884, 8.417168, -1.4648438, 54.6875, 991.6992
7.0538893, 4.82427, 8.42318, -12.6953125, 56.152344, 1002.9297
7.057522, 4.8252296, 8.421937, 2.9296875, 63.476563, 1014.16016
7.0631924, 4.8225384, 8.426327, 8.300781, 57.128906, 1004.8828
7.0684595, 4.820353, 8.426831, -3.90625, 43.45703, 1001.46484
7.0712047, 4.826254, 8.426925, -5.3710938, 61.035156, 1005.3711
7.076975, 4.824187, 8.431152, -7.3242188, 52.246094, 1001.46484
7.079012, 4.830521, 8.42962, -6.3476563, 61.035156, 1009.27734
7.0817623, 4.835342, 8.433319, -16.113281, 61.523438, 1003.41797
7.0883307, 4.832753, 8.434564, -2.9296875, 62.01172, 1018.0664
7.091617, 4.8341327, 8.432721, -12.207031, 49.316406, 999.02344
7.0915365, 4.8367567, 8.432982, -6.3476563, 71.77734, 1013.6719
7.0956063, 4.8398547, 8.430122, -21.972656, 62.01172, 999.02344
7.099687, 4.8401175, 8.432965, -6.3476563, 66.89453, 1003.41797
7.099333, 4.842095, 8.43055, -16.113281, 37.597656, 1006.34766
7.102951, 4.8428297, 8.430057, -1.953125, 60.058594, 1008.78906
7.1024833, 4.8435597, 8.428522, -9.277344, 49.804688, 1002.4414
7.105176, 4.8470592, 8.424798, -2.4414063, 56.640625, 999.5117
7.111653, 4.850614, 8.43003, -7.8125, 53.710938, 1006.34766
7.114269, 4.854676, 8.427565, -9.277344, 49.316406, 1000.4883
7.1171517, 4.860582, 8.427685, 7.3242188, 50.29297, 1004.39453
7.120233, 4.863764, 8.423818, 9.765625, 45.410156, 1006.83594
7.1278267, 4.863169, 8.423952, 0.9765625, 49.316406, 997.0703
7.130126, 4.868063, 8.420803, 2.9296875, 35.15625, 1002.9297
7.1333585, 4.8723927, 8.420359, 9.277344, 38.085938, 995.60547
7.139351, 4.874265, 8.4229145, -2.9296875, 48.339844, 986.3281
7.148215, 4.87364, 8.4213, 9.765625, 47.36328, 1002.4414
7.15206, 4.8779507, 8.421552, 13.671875, 45.410156, 1004.8828
7.1591616, 4.8802614, 8.422144, 11.230469, 40.039063, 991.6992
7.1652093, 4.880081, 8.424808, 16.113281, 44.433594, 985.83984
7.1704755, 4.880661, 8.423386, 25.390625, 37.597656, 987.3047
7.1786027, 4.883809, 8.423507, 40.527344, 31.738281, 988.28125
7.1825, 4.887218, 8.423145, 15.625, 34.66797, 1009.27734
7.187547, 4.888584, 8.419644, 26.367188, 46.38672, 1001.46484
7.193953, 4.8904014, 8.417073, 26.367188, 27.34375, 993.65234
